N,P,K,temperature,humidity,ph,rainfall,elevation,slope,aspect,water_holding_capacity,wind_speed,solar_radiation,soil_texture,ec,zn,label
19,25,94,20.89666546,46.23476777,10.61024347,462.2646053,472.7213895,35.51056519,East,92.99635948,42.09934621,303.7371227,Sandy,0.789420196,28.16139792,Potatoes
30,56,7,12.13448314,34.76854514,4.086037831,293.5319548,3446.492101,15.97960913,West,84.12296686,13.8155281,443.4450012,Sandy,0.332842362,75.75888631,Rice
14,13,86,6.934705214,30.26332946,0.738949502,209.0067667,274.4350287,28.3623451,East,56.03273936,11.2534036,629.7690285,Clay,0.034799936,40.16093815,Cotton
78,35,34,-6.401535041,67.63487592,3.330901373,96.9795168,515.9872076,78.66156229,South,0.086540052,84.47907732,584.7078923,Silt,0.762512883,96.26084284,Corn
4,92,88,-4.318049854,51.09097958,11.73972985,216.8037374,2240.863392,81.63536716,East,4.979801199,65.30439876,169.4442527,Loamy,0.019049458,32.97637338,Corn
49,48,87,34.69730812,54.29038436,11.95064441,61.44509484,4979.502062,5.412870858,South,35.38914403,48.50410976,703.0044127,Silt,0.722684164,28.37550718,Soybeans
8,92,48,11.10115631,76.64996584,3.892912732,321.689161,2324.841713,42.06443206,West,36.59523353,73.9847273,397.3522472,Silt,0.049239926,59.98458502,Cotton
65,28,0,33.6875522,74.97163669,9.456535114,147.5974606,689.6408489,20.91407869,East,63.17677815,35.87918512,386.0956412,Clay,0.396219012,74.82042071,Potatoes
90,30,100,-5.485716745,44.28388425,13.64622499,227.5944272,515.0398705,43.09401279,West,32.43030291,71.93083241,723.2021565,Clay,0.264899617,27.77581413,Rice
20,64,52,18.95783262,53.61883947,13.7378994,437.3239245,2111.4926,67.47243167,North,64.43160989,45.62149445,387.5326766,Silt,0.880159272,56.65661774,Soybeans
46,87,48,3.143681538,91.78998793,1.941281876,263.8173172,3422.205117,21.10665794,North,5.732187064,98.69103189,210.080036,Loamy,0.037151434,84.26984329,Rice
17,54,28,1.044605775,43.86529174,8.512134747,51.41455165,4713.401495,77.39149567,West,56.72189637,9.654726418,563.9013023,Loamy,0.645778206,20.2505674,Corn
17,3,14,13.47312203,32.8430981,2.765858326,275.6387529,1144.481134,75.86369402,West,36.57563342,67.86297626,46.08158505,Clay,0.188183722,41.89260083,Rice
19,54,51,30.44124038,83.73813886,6.912489284,21.93294871,3315.510872,66.8208772,East,60.03871843,7.124955057,818.8719691,Loamy,0.623434247,96.52708156,Soybeans
11,23,1,41.25880942,45.49853909,8.714764687,350.1064874,49.57822537,79.0069739,East,20.53028064,34.79023328,867.4057353,Sandy,0.050326874,85.07584754,Rice
29,10,2,-3.120023946,54.03843184,1.382514466,68.93039063,3367.356705,55.30778068,South,97.95178873,8.130711953,123.7365481,Loamy,0.898870516,64.34963005,Cotton
62,15,9,18.17761878,78.50870426,3.289615797,217.4992926,633.5010421,49.09129637,North,87.81460154,41.687258,61.94552536,Clay,0.30237159,4.531070692,Soybeans
89,57,90,18.04302798,64.32787165,13.1052851,438.0141439,3890.429611,39.69285749,North,29.61512098,28.13642198,98.16559193,Clay,0.694093316,91.47299877,Rice
41,91,82,39.66214254,66.74531424,9.543378503,221.3445531,389.8007889,77.28275622,West,78.86638106,12.96894749,820.9431873,Loamy,0.773247896,37.99902462,Wheat
80,77,6,11.38454102,1.202471529,7.407446312,26.41182257,4337.155638,0.478572247,South,50.69174283,59.33218674,375.9405645,Sandy,0.672628968,3.076014522,Barley
57,55,21,31.65816455,33.80070443,1.700007664,107.3661025,3166.032654,37.3896635,East,5.065976467,14.82621888,369.7752783,Silt,0.07639713,77.01963495,Cotton
85,4,4,35.49404199,25.00249868,4.035840578,355.7639871,1589.830617,36.30119484,East,40.833374,19.24255984,414.2970967,Loamy,0.123789347,81.03111394,Soybeans
56,73,16,35.11810854,54.76951001,7.477634425,312.9506599,4941.811691,30.72032327,West,57.91604643,29.27806144,708.9873954,Silt,0.325438857,88.47061131,Rice
1,51,84,33.24802961,2.497768983,9.009689164,253.3614434,4909.232785,3.057869252,West,82.59769116,9.319232866,818.305291,Clay,0.290536354,47.18334089,Rice
52,24,99,42.99523611,79.12946764,7.434930555,298.6167053,2371.844131,28.38792912,East,67.56878225,85.34048322,746.4165333,Loamy,0.666625968,16.41854641,Rice
6,78,64,-0.652141041,6.210010951,10.47032579,2.457734511,739.1141915,7.980553039,South,2.713223136,96.35587129,292.2327798,Sandy,0.552049238,83.44481742,Cotton
61,96,67,7.476978312,51.49055662,9.822556555,454.557814,1075.443193,87.0342877,North,77.49615174,21.80714347,521.4128598,Clay,0.847549816,60.71570663,Wheat
42,36,6,-7.476860166,99.70506799,9.98329842,262.8985369,2403.408256,71.06669872,West,83.67094292,74.13585999,403.9894759,Sandy,0.014249083,87.21679685,Potatoes
62,90,82,29.71972846,54.51854735,5.08170811,259.8115616,822.970522,79.17504733,East,74.05755188,37.96280756,746.8111305,Silt,0.110872774,4.78470752,Barley
30,15,55,37.98309976,70.7135163,5.822916378,16.14277703,2719.647988,84.45831372,South,74.22532453,40.26670659,518.6140927,Loamy,0.432446027,53.12018274,Cotton
80,90,55,31.73748253,68.07883983,4.812019403,314.6915212,1106.617407,84.23486376,South,73.32529362,99.19398025,697.6633901,Clay,0.879818346,61.09217599,Corn
32,30,67,-3.654296288,6.606244549,13.57837622,141.6971861,3860.021702,10.78950528,East,81.21746176,35.39306252,679.968379,Clay,0.379754415,80.64135787,Rice
47,7,30,1.718023487,93.92076299,8.894768177,171.3677256,3817.711055,19.87888421,East,63.80005769,50.67048421,341.783108,Sandy,0.858053762,71.29274805,Barley
14,64,60,7.644474082,57.62128273,1.121027734,139.0743981,3544.797014,45.29785939,North,68.8333632,8.135641432,739.5897343,Loamy,0.054711148,91.43489831,Barley
34,68,6,12.81985297,34.78300354,11.40976089,39.857816,989.5072649,16.63857681,East,5.030031168,97.28440142,606.9218798,Clay,0.358611856,84.47311555,Soybeans
7,98,72,22.78621344,52.98164239,8.625346499,41.78794136,3023.228406,60.50642093,North,89.47819641,89.82187556,190.7648783,Clay,0.073229933,52.58457634,Wheat
26,52,88,-9.770358091,91.20979927,2.978023255,106.2634784,4991.329465,50.42405816,South,55.01610728,23.7862379,101.1134555,Sandy,0.665541426,61.43751893,Wheat
99,48,94,16.4931666,64.72818125,3.441720195,281.9190963,111.9621454,29.03054337,South,5.839098768,65.69931692,908.7594439,Clay,0.394244687,33.97469265,Cotton
8,60,4,17.96675255,47.48536814,13.2673853,184.4649324,3612.885045,81.22564541,West,73.10029895,64.18726907,884.6662671,Silt,0.024039381,32.00061924,Rice
5,67,78,11.25011748,11.2530896,9.557212923,495.5440038,876.501318,58.33604268,South,46.28603487,85.36172942,500.4509988,Clay,0.474031849,99.5292631,Cotton
70,57,2,8.743861925,84.04889233,9.957621865,54.70688656,656.9289153,71.78336564,West,36.30590988,11.24555654,406.7056413,Loamy,0.915604264,6.084104655,Wheat
43,40,58,40.85196358,46.84881035,9.924724253,198.670291,3947.877458,60.82574237,South,3.264757423,5.195220127,97.97649714,Loamy,0.730226184,44.59438433,Cotton
50,18,14,13.18252345,65.46042735,4.660148221,421.4063928,1374.444448,69.59355649,South,37.22791791,92.96265272,13.68706995,Loamy,0.415001123,16.42543363,Rice
1,70,48,3.374155173,21.14497048,11.07902038,133.3865753,4483.984115,40.60801534,West,22.36657455,75.6053986,450.1359707,Sandy,0.507011068,3.532452411,Rice
8,99,19,40.96092123,58.77665963,13.36352229,341.5153783,203.4473127,54.49933567,North,6.29971447,40.95002918,358.3582749,Loamy,0.936185876,43.6896294,Cotton
100,40,78,-9.280088344,96.75332904,5.812547207,155.5847624,2149.728811,55.50018801,West,79.86772022,74.54452623,760.3373029,Sandy,0.474023911,18.3571779,Wheat
82,16,86,-4.791596245,38.39399108,13.26085313,213.8781662,4494.786018,78.32601124,North,29.66161683,48.76143616,194.8999612,Sandy,0.425570922,51.09372131,Barley
50,95,76,31.91893339,10.32245093,8.691574445,55.77159148,1356.948608,0.00160627,South,6.066249232,30.00112812,13.53771747,Silt,0.706400478,86.36450618,Wheat
43,91,38,24.67326819,21.83503145,2.086378168,314.0466916,3240.657155,48.25821067,East,28.21988427,38.82375078,689.6322901,Loamy,0.47922697,6.019033033,Wheat
72,58,5,-4.303084803,78.17944338,13.97730698,301.4379539,1436.501682,31.95400063,West,4.935003672,25.2986445,734.2019478,Loamy,0.563779217,0.777903241,Potatoes
32,92,72,3.175965102,67.60552938,12.71381614,208.1098449,111.8975554,76.03251912,South,77.3105256,16.01432388,139.4770931,Sandy,0.504604508,15.03212869,Soybeans
34,81,24,-3.140064632,40.34912205,13.06010992,364.7804665,953.0469258,70.04072814,North,80.97954937,19.91833249,781.5923996,Silt,0.433595346,12.44549103,Soybeans
56,51,86,13.81775127,7.78898084,3.476461975,145.7242905,1355.554813,15.51564213,South,64.33890247,2.149313955,109.3396598,Sandy,0.901838673,18.18279603,Potatoes
73,86,8,43.82981833,98.08396176,10.58035465,135.2435732,1706.089088,11.24431007,North,59.73423035,70.17273807,412.8301892,Loamy,0.193011899,16.86007652,Barley
48,50,66,16.52173712,35.82203548,5.186706551,318.3991839,1290.772068,36.09713447,North,18.57184343,57.76958753,547.4809068,Loamy,0.372007505,78.22962073,Potatoes
31,25,75,-3.311636085,27.09497003,12.02666074,22.22937224,252.6782435,18.97075613,South,6.885058746,29.26475344,158.2368979,Sandy,0.708380124,48.03400636,Corn
46,25,89,43.37992326,86.5056959,8.752923698,163.4658265,1266.14061,1.562399111,North,31.65626587,21.57830941,147.2455746,Clay,0.499856308,96.20992263,Barley
30,14,4,4.447709739,51.31619926,1.197047078,120.8218192,2216.126156,5.74916104,South,56.6416903,36.9109592,477.4888521,Silt,0.535555852,96.77648248,Cotton
68,68,53,26.722338,5.549947156,6.78454497,177.3099157,3923.43428,73.5355004,West,53.23726605,36.35358863,211.8807807,Sandy,0.582435068,69.00449875,Rice
2,59,70,19.08068326,36.25550601,9.764434373,26.4057125,4906.953982,31.44016313,East,27.86072365,12.68990611,664.7371256,Loamy,0.798619741,12.97399363,Rice
6,18,81,21.19389464,27.1184055,5.465463522,90.92328926,4115.14488,74.43888571,West,66.98520708,17.50479195,92.25477918,Sandy,0.006187631,83.15503849,Cotton
100,3,27,30.55585303,71.69636849,8.083348811,166.3403236,2333.52484,28.92915342,North,21.42820893,75.79525442,537.6595689,Clay,0.014558939,38.93117668,Cotton
21,44,6,38.21325657,38.93426197,2.031979478,227.0767359,4067.831275,31.76986847,South,3.331007695,92.05316758,528.0285881,Clay,0.622819041,53.59802462,Soybeans
73,50,47,28.14986464,59.84652009,3.320764017,291.4274868,2704.692665,57.91952155,South,94.09396022,30.63892147,852.6082357,Loamy,0.347269257,64.05807034,Potatoes
33,90,7,16.30645417,48.65584846,4.080989924,51.7851659,1972.945538,75.3437181,North,76.42921105,62.16930853,298.1070731,Clay,0.631909848,90.15230552,Barley
34,30,75,-0.844905742,6.758948932,3.875892266,286.9168662,3311.979866,78.62546767,South,51.41288073,68.72060975,434.2958644,Loamy,0.253860444,8.308077846,Potatoes
8,23,90,22.13773421,41.62152461,6.185582547,31.98886946,2002.585502,24.51331254,South,43.85258486,86.18479167,872.6393341,Loamy,0.056573448,36.73400333,Corn
75,46,3,-0.447844104,87.61403762,13.54700596,237.5566919,4215.823436,58.89282903,North,1.579864536,32.59344151,68.19449475,Loamy,0.774248647,52.71329547,Soybeans
94,57,49,30.32667158,55.89051507,13.45329701,129.0255782,4561.261335,3.335887293,East,91.18654222,65.28245432,200.36085,Loamy,0.359598407,99.47769661,Wheat
48,97,33,2.923015871,34.67499154,11.56285948,76.06896842,2590.38401,25.22780564,North,78.04633371,5.261364999,846.7732336,Loamy,0.528477281,46.58225946,Corn
62,52,38,25.19755144,34.04163256,5.93673976,330.2357556,2994.499145,38.38399011,South,7.653804569,63.20127041,409.5276734,Silt,0.701073538,12.15444032,Corn
50,35,7,3.311184753,90.68166026,9.569253785,163.0695339,85.00235824,59.5111444,East,98.44655359,61.19802498,308.6759287,Silt,0.097420093,42.26157387,Potatoes
33,7,37,13.59433536,9.066567498,9.115991708,145.8416724,4233.438691,22.1285082,East,52.88868898,92.82212198,835.4328161,Silt,0.819330522,51.87011232,Soybeans
35,73,56,10.78599943,97.65875022,8.941250354,218.0498842,516.0481578,54.15089737,East,99.15521715,83.83005607,727.2626642,Sandy,0.850411487,15.37860703,Cotton
81,94,35,7.210815215,37.03917358,12.4311934,405.0686158,3370.645012,21.82925897,North,43.06251544,24.42559318,979.0604157,Clay,0.437057522,64.1884609,Cotton
90,30,17,-1.319513642,55.61435511,3.352032637,28.66261729,1376.24407,10.99825601,East,0.175635132,45.22973279,662.3775851,Loamy,0.643385766,89.65225709,Soybeans
9,0,57,22.77744528,64.74432893,10.8875666,31.15886775,723.0283937,13.92834978,South,82.58773545,83.68830955,634.9510117,Clay,0.426177225,76.66804334,Potatoes
76,79,43,-0.080022549,81.65164227,2.715823439,456.1532524,1170.164339,58.32565731,North,57.23836939,98.8000483,396.5344002,Sandy,0.772970749,13.10653257,Potatoes
67,41,35,0.463225701,93.1612349,11.40758945,334.8048128,4699.187713,62.45704183,North,42.3846953,42.94691164,251.6790028,Silt,0.664230475,73.88961944,Barley
27,5,23,18.70094824,36.40668594,0.764547981,373.2493014,1227.619264,11.31171349,East,22.9490081,59.81257659,42.4097329,Sandy,0.84629949,80.68612757,Soybeans
11,81,54,2.136716277,67.96684021,9.148705246,475.1538229,4052.140587,27.31035101,South,40.74395192,64.39545913,816.4940571,Silt,0.566328567,19.1120843,Corn
26,73,23,32.74384933,87.06025444,2.039316089,239.8103171,475.8405959,47.1808149,South,51.41576517,85.07109112,242.1639315,Loamy,0.900032288,18.12157147,Corn
17,79,60,-7.957405143,9.507891213,1.371590021,444.7238647,1093.663936,16.98221965,West,6.013408583,74.45858039,682.6198678,Silt,0.350040143,80.99870744,Wheat
19,28,92,32.18759883,57.23983759,2.762905864,453.5759283,2228.800481,33.59369159,West,29.01301582,92.14491129,104.1592673,Clay,0.66146663,42.3667304,Barley
82,21,15,0.589036609,60.6083979,11.76538018,283.8624347,4791.618025,6.213001243,North,93.65570924,13.95727032,912.6636632,Clay,0.653521435,29.61429246,Rice
4,38,66,2.470696494,30.51358351,3.069930924,61.21578232,1370.432678,77.13533021,North,65.18302852,18.7555632,317.1579953,Sandy,0.79424371,24.0527863,Rice
53,33,52,-7.474742199,11.93990658,4.07827585,142.6225433,3110.931422,35.92942834,South,79.15592154,3.972119286,650.2975375,Sandy,0.043662491,46.52395673,Potatoes
29,4,23,19.41493364,8.356674459,6.962647505,2.003905732,238.2510352,22.20299596,West,19.53187251,74.43802609,84.32504214,Loamy,0.221850173,77.28285368,Barley
59,66,88,16.27934644,89.94255948,1.734722732,379.0859207,870.774974,17.76331867,East,36.93095802,46.68467296,137.3302201,Clay,0.64429369,97.43062444,Corn
61,91,6,31.12596554,62.71724721,7.371629137,33.24230985,3039.523973,39.7420765,East,13.61208036,62.35957482,426.4850275,Clay,0.09541628,63.94290773,Soybeans
69,37,18,37.98026037,2.076666454,13.80290925,408.6349557,4111.39836,71.71882422,North,67.73376944,29.56225932,614.9496567,Sandy,0.826564014,61.19864556,Rice
74,80,44,-8.20047449,29.08067622,5.057791805,193.2193132,1834.437995,32.11428908,West,55.06340859,5.845437084,87.02286691,Sandy,0.275103115,43.07914713,Rice
26,7,4,12.18564326,59.95570036,5.21503356,3.724768925,3587.433786,83.90631203,East,55.2844468,68.6550019,189.0405718,Silt,0.763339548,55.08239168,Rice
29,72,36,44.1262336,89.39711317,1.375037117,222.2068407,5.144119967,7.08756772,East,92.121106,97.66986081,30.61252878,Silt,0.915274629,93.04635552,Rice
60,75,74,10.54857403,8.93575619,6.901053284,129.2582686,411.9012944,55.88516217,West,73.67403763,6.032593418,709.3642046,Clay,0.338234732,75.0221258,Soybeans
27,23,95,9.888831054,57.11035599,2.797978562,178.1419665,1732.822345,77.60697204,West,75.77530854,70.14913395,323.6173185,Loamy,0.785439588,60.67603077,Soybeans
83,0,18,18.61624318,53.50669249,3.23784569,259.2318584,1747.653421,11.18637042,South,18.05448081,21.17186727,540.550329,Clay,0.076579793,98.55770931,Soybeans
62,22,93,10.33171083,26.17227312,10.25354722,164.6387517,163.765837,59.69853937,East,1.375326116,49.87697069,401.6167583,Loamy,0.833193808,26.15196137,Corn
9,63,55,5.055777674,74.23419159,9.967835733,326.7282873,472.9776868,88.3014959,West,80.32225981,10.71352138,808.0512784,Sandy,0.956287141,97.32326628,Cotton
59,41,26,42.68028179,12.16295153,13.20832209,421.5873377,3676.731479,37.53184739,South,0.737538807,51.87213513,743.5940463,Loamy,0.49037659,56.04745043,Corn
66,2,10,-6.553443225,29.80057128,12.64179174,292.3850755,3533.155816,87.94171241,West,85.45678917,95.96009683,650.2147717,Silt,0.565203376,96.72790626,Barley
16,96,31,2.706492223,9.709264333,13.88205785,409.7895838,6.246593861,53.5474758,East,15.55522327,44.92072674,62.20232122,Sandy,0.205413061,19.62359269,Corn
0,65,6,42.16141954,66.37118295,8.923745098,304.3023018,231.0876081,73.84006575,West,33.83705997,98.92446739,939.3753451,Loamy,0.233813396,9.719459305,Soybeans
27,89,52,-9.12851905,6.418051529,3.271549383,479.2940264,3227.2821,64.4555341,West,75.87080641,52.76559414,129.457061,Sandy,0.346280406,34.11270459,Corn
89,60,88,20.15118219,0.518899518,1.822163234,53.3978974,4082.574927,39.08947439,North,66.24677618,66.46614958,394.3364784,Silt,0.54754562,61.23320304,Corn
85,46,46,6.514003855,6.983336877,7.992829382,317.6012723,2231.758617,19.79933821,West,6.981114868,95.52405573,261.7738799,Loamy,0.924782425,40.68373513,Soybeans
69,0,50,2.339585129,57.10847206,3.667164189,150.2991579,2740.281277,69.94537182,East,30.05618312,34.71867238,896.7155381,Clay,0.79024779,31.15112725,Corn
72,77,53,40.69482165,20.21569946,13.48341345,93.97479067,1976.744021,38.21644214,North,97.59809656,99.18457377,327.6519697,Clay,0.404450957,94.51968252,Barley
91,44,5,38.81882486,42.28325035,5.582448335,56.50213284,3787.440815,70.62160275,East,69.78872418,7.069452875,866.5266585,Clay,0.524317415,48.57170792,Potatoes
42,59,24,40.77097763,25.3674656,1.478416313,483.6819466,699.7825254,27.27010264,South,88.77139087,29.67600005,859.3530716,Silt,0.131904912,58.87656456,Potatoes
59,36,24,2.780428958,35.022364,7.271030659,36.12463311,3967.120402,68.21526712,North,81.22208332,85.22512828,959.3105928,Loamy,0.381444519,46.00930502,Wheat
71,57,41,27.59192459,21.45391792,8.776471285,447.6281258,1534.229685,16.00258795,North,4.343944038,28.36202818,918.6870187,Loamy,0.040094468,32.21348577,Cotton
92,97,53,20.28516639,64.50447986,10.97635356,22.29352486,489.5267641,17.19783036,South,63.8443611,40.74833895,377.0508012,Clay,0.24302662,12.85941722,Wheat
14,65,45,38.82239744,10.42030604,9.674267886,97.26021523,2196.391591,54.98990937,West,48.30365792,70.31003967,419.0213647,Silt,0.155396578,97.14232077,Rice
45,69,51,3.029186873,51.48795441,13.76968224,325.2227627,72.79104149,82.38430876,West,74.82418997,16.30440491,97.47154997,Silt,0.511575157,44.73872819,Wheat
85,29,84,-4.316809105,94.13179879,8.917225452,203.2237974,2957.13274,35.05761511,East,21.63678979,9.441818662,105.6369152,Loamy,0.152611104,10.20890981,Potatoes
15,78,36,12.8317356,15.73671386,9.626776983,148.2805487,1682.0275,11.79649815,North,49.47270546,14.65238963,895.7085332,Silt,0.178821661,36.38931839,Cotton
68,80,59,-5.015725565,75.87439483,0.557864229,125.5821742,1629.37462,68.88218776,South,17.50323838,47.79633692,311.1237024,Silt,0.743840469,18.34382325,Wheat
23,34,60,11.91220707,92.84930696,2.591824202,52.96868243,3705.768461,86.42959588,North,66.51058018,1.579418066,78.33533836,Sandy,0.424697683,23.27789589,Potatoes
